Date,USD3M,CORP,INVE,MUNI,INFL,GOVE,BANK,HIGH,LONG,EUR3M,MORT,PREF,INTE,SHOR,ULTR,USD1W,EUR1W,d_USD3M,d_EUR3M,d_USD1W,d_EUR1W,CE_dummy
2019-06-20T00:00:00Z,2.34313,2274.11792,1596.97998,69.2969,-28.5674,252.3828,40.3847,1253.43005,-95.4654,-0.37614,145.918,52.597,374.1933,82.9816,79.9244,2.38188,-0.44271,-0.04349999999999987,-0.002999999999999947,0.022380000000000067,0.0010000000000000009,0
2019-06-21T00:00:00Z,2.34925,596.68848,1183.703,12.0154,-71.6959,631.36157,-43.4419,44.6074,8.8953,-0.37771,18.264,7.9913,308.7439,-394.55042,-62.9602,2.36875,-0.45071,0.006120000000000125,-0.0015700000000000158,-0.013130000000000308,-0.008000000000000007,0
2019-06-25T00:00:00Z,2.31125,-1052.08264,-498.00629,92.8023,-16.9692,31.8672,-15.0613,-127.7953,9.5934,-0.37971,330.78931,-15.5363,-937.97791,-35.9991,2.8392,2.37175,-0.44143,-0.038000000000000256,-0.0020000000000000018,0.0030000000000001137,0.00928000000000001,0
2019-06-26T00:00:00Z,2.32988,-546.72821,851.4231,24.261,-30.1831,1188.98206,-8.77,-7.2134,575.5993,-0.38571,78.7348,2.1884,397.36951,-74.4579,-30.5546,2.38538,-0.44743,0.01863000000000037,-0.006000000000000005,0.013630000000000031,-0.006000000000000005,0
2019-06-28T00:00:00Z,2.31988,49.295,-264.0697,7.1144,114.884,-691.75208,4.5399,-165.7386,-240.1073,-0.39143,9.1875,17.781,-399.66821,153.90781,-108.4052,2.37238,-0.44857,-0.010000000000000231,-0.005720000000000003,-0.0129999999999999,-0.0011400000000000299,0
2019-07-01T00:00:00Z,2.33188,952.02728,560.19238,27.5426,281.12961,-64.9282,18.1656,640.2691,-93.2758,-0.39186,41.4653,-14.4855,258.1431,-28.2318,-56.3924,2.3825,-0.443,0.01200000000000001,-4.2999999999998595e-4,0.010119999999999685,0.005570000000000019,0
2019-07-02T00:00:00Z,2.313,-131.38541,-456.48831,64.3817,-275.39999,-412.6337,17.58,-183.5533,-233.52609,-0.39229,21.1036,92.5072,109.3134,-440.5759,54.0237,2.38813,-0.44129,-0.018879999999999786,-4.3000000000004146e-4,0.005630000000000024,0.0017099999999999893,0
2019-07-03T00:00:00Z,2.2885,375.92151,58.1788,50.8887,-143.8089,-97.8655,17.58,271.84381,67.1087,-0.392,17.1982,16.9237,247.6223,-133.26849,-150.6443,2.39575,-0.44286,-0.02450000000000019,2.9000000000001247e-4,0.007620000000000182,-0.0015699999999999603,0
2019-07-08T00:00:00Z,2.33775,-829.55933,154.5372,58.667,9.8759,124.665,2.0347,-138.142,14.6426,-0.391,483.38171,9.0169,125.2411,-3.995,49.7526,2.37713,-0.44571,0.04925000000000024,0.0010000000000000009,-0.01861999999999986,-0.002850000000000019,0
2019-07-11T00:00:00Z,2.30338,-161.8262,43.3723,51.0002,9.0299,-231.01759,19.928,-295.789,27.0967,-0.40486,44.2151,17.3082,-264.70432,31.4162,100.7664,2.37475,-0.45057,-0.03437000000000001,-0.013859999999999983,-0.0023800000000000487,-0.004860000000000031,0
2019-07-12T00:00:00Z,2.32225,-58.8487,-182.56461,46.1248,-123.4313,-221.52431,-0.167,-67.9178,-19.1095,-0.4,49.82,46.6245,-285.47739,86.6366,-28.4866,2.38175,-0.451,0.01886999999999972,0.0048599999999999755,0.006999999999999673,-4.2999999999998595e-4,0
2019-07-18T00:00:00Z,2.27763,-68.6436,-515.6748,72.5086,2.8137,-833.5705,31.6211,-66.8192,4.7279,-0.40614,18.1532,65.6179,-201.81351,-436.06812,46.0109,2.377,-0.444,-0.044620000000000104,-0.006139999999999979,-0.004750000000000032,0.007000000000000006,0
2019-07-22T00:00:00Z,2.28275,258.08511,356.3541,16.1384,-0.4876,43.8046,9.088,158.00861,-11.3385,-0.40243,108.8799,20.6726,84.079,32.6264,68.2738,2.37425,-0.44257,0.0051200000000002355,0.003709999999999991,-0.002749999999999808,0.0014299999999999868,0
2019-07-23T00:00:00Z,2.2755,559.56677,578.09747,6.892,-5.96,194.94611,4.3227,449.51489,151.8868,-0.40714,99.3718,26.0066,113.1427,35.8935,26.1025,2.37413,-0.45829,-0.007249999999999979,-0.004709999999999992,-1.1999999999989797e-4,-0.015719999999999956,0
2019-07-25T00:00:00Z,2.25575,89.0699,923.52228,-1.2902,21.6909,566.93762,-3.522,9.5076,224.84081,-0.42014,8.925,63.1941,279.4986,40.6601,2.6878,2.30688,-0.47314,-0.019750000000000156,-0.013000000000000012,-0.06725000000000003,-0.01485000000000003,0
2019-07-26T00:00:00Z,2.26575,296.84329,571.50598,32.0028,11.3779,124.7625,16.6713,243.41499,-2.2058,-0.40114,106.3947,50.5112,117.8438,99.9944,127.4789,2.27313,-0.45657,0.010000000000000231,0.019000000000000017,-0.03374999999999995,0.01657000000000003,0
2019-07-29T00:00:00Z,2.2555,-176.83690000000001,732.47821,42.8229,6.5461,854.41028,127.723,74.4849,426.1134,-0.40229,72.4424,61.6209,-41.4166,659.49957,40.0313,2.23225,-0.45571,-0.010250000000000092,-0.0011499999999999844,-0.04088000000000003,8.599999999999719e-4,0
2019-07-30T00:00:00Z,2.25313,-158.0174,227.3745,24.9347,-2.4928,164.3262,25.0614,-73.2854,82.6525,-0.41743,33.525,44.3864,34.2253,98.2873,110.3705,2.19625,-0.45671,-0.0023699999999999832,-0.015140000000000042,-0.03600000000000003,-0.0010000000000000009,0
2019-07-31T00:00:00Z,2.26563,-1441.59094,-1350.375,126.6908,-72.8713,-596.88721,32.0644,-933.55402,-88.2556,-0.41971,3.8224,112.1707,-167.1832,-550.77368,-210.8241,2.17625,-0.45729,0.012499999999999734,-0.0022800000000000042,-0.020000000000000018,-5.799999999999694e-4,0
2019-08-01T00:00:00Z,2.28675,467.6033,-266.43661,95.1812,9.8098,-470.67661,5.4713,548.24402,-191.4319,-0.41529,23.499,84.5953,-156.4203,194.34509,124.4058,2.18825,-0.458,0.02112000000000025,0.004420000000000035,0.01200000000000001,-7.100000000000439e-4,0
2019-08-02T00:00:00Z,2.23925,-1367.42505,-351.10818,104.4585,-55.2041,-252.1405,-148.0365,-1124.62305,-539.70111,-0.41171,-124.421,42.0151,327.9278,98.5126,-324.17471,2.18013,-0.45829,-0.047499999999999876,0.003579999999999972,-0.008119999999999905,-2.8999999999995696e-4,0
2019-08-05T00:00:00Z,2.209,-1584.00305,-123.8216,93.9862,-58.5179,348.78201,-132.175,-1099.43994,22.153,-0.41343,-69.8792,6.5163,111.6154,23.7467,159.8096,2.16288,-0.45771,-0.03025000000000011,-0.0017199999999999993,-0.01725000000000021,5.799999999999694e-4,0
2019-08-06T00:00:00Z,2.187,-405.4201,-308.29141,16.8839,-70.1088,-5.9976,22.6935,159.6767,-87.1903,-0.416,3.8333,32.429,-258.7869,-93.5415,10.979,2.15463,-0.456,-0.02200000000000024,-0.002569999999999961,-0.008249999999999869,0.0017099999999999893,0
2019-08-07T00:00:00Z,2.1845,-1130.18799,252.7998,12.487,-7.2898,467.867,-10.11,-501.57849,213.6535,-0.42,400.97021,-28.4899,-39.8599,-71.798,43.0842,2.1515,-0.45614,-0.0024999999999999467,-0.0040000000000000036,-0.003130000000000077,-1.3999999999997348e-4,0
2019-08-08T00:00:00Z,2.181,668.2467,947.10211,9.7727,-5.4645,321.20651,-0.4551,343.18851,144.6749,-0.42286,107.074,59.1002,204.39101,152.4966,109.7508,2.149,-0.46186,-0.0034999999999998366,-0.002860000000000029,-0.0024999999999999467,-0.005720000000000003,0
2019-08-09T00:00:00Z,2.17563,63.5897,531.21539,69.8929,-0.4576,269.71469,-11.5087,240.26109,62.6598,-0.41714,86.352,15.6092,30.8208,24.5711,187.89439,2.14075,-0.45771,-0.005370000000000097,0.005720000000000003,-0.008249999999999869,0.004149999999999987,0
2019-08-12T00:00:00Z,2.17525,-300.29611,882.58051,92.949700000000007,23.402,855.3255,-53.9453,-39.985,399.02649,-0.41786,2.5085,17.3503,214.0213,99.7259,38.184,2.14113,-0.45543,-3.799999999998249e-4,-7.199999999999984e-4,3.799999999998249e-4,0.0022800000000000042,0
2019-08-13T00:00:00Z,2.15813,685.3371,670.95361,29.8354,10.274,132.15109,-9.1999,452.45111000000003,66.8496,-0.425,26.134,54.3757,401.5314,77.4362,-135.508,2.142,-0.45,-0.017120000000000246,-0.00713999999999998,8.699999999999264e-4,0.00542999999999999,0
2019-08-14T00:00:00Z,2.16838,-663.77777,518.23407,149.80141,35.124,159.00211,-85.4745,-754.94769,83.0736,-0.42586,1.0317,77.2599,208.3289,122.7516,-81.453,2.1385,-0.45529,0.010250000000000092,-8.600000000000274e-4,-0.0034999999999998366,-0.005289999999999961,0
2019-08-15T00:00:00Z,2.12375,-566.46179,871.27753,32.9052,6.9719,370.409,-51.0983,-695.23767,27.7224,-0.42986,156.675,32.5349,246.64819,328.633,47.4035,2.12925,-0.46114,-0.04463000000000017,-0.0040000000000000036,-0.009250000000000203,-0.005850000000000022,0
2019-08-16T00:00:00Z,2.13588,6.4124,1090.02295,51.173,-1.2205,579.46039,-60.8347,-260.76871,0.1985,-0.44271,-33.537,24.9184,131.15311,193.315,512.93182,2.11638,-0.45729,0.012129999999999974,-0.012849999999999973,-0.012869999999999937,0.00385000000000002,0
2019-08-19T00:00:00Z,2.1515,330.18921,614.78412,15.0115,503.81229,67.9959,5.214,290.13062,-22.4647,-0.44286,13.0203,51.0693,122.5988,412.67191,80.9318,2.11738,-0.45771,0.01562000000000019,-1.4999999999998348e-4,9.999999999998899e-4,-4.2000000000003146e-4,0
2019-08-20T00:00:00Z,2.1495,48.7975,780.6272,34.9322,487.5831,307.4491,32.0488,134.7791,-25.7067,-0.44714,10.4,50.2846,79.3501,414.05331,41.3117,2.13363,-0.458,-0.0019999999999997797,-0.004280000000000006,0.01625000000000032,-2.9000000000001247e-4,0
2019-08-22T00:00:00Z,2.13225,388.29401,738.74231,15.6755,292.92841,-163.05141,31.1237,247.08121,183.2498,-0.45471,106.904,42.2219,190.3588,264.65381,-568.78638,2.12713,-0.45571,-0.01725000000000021,-0.007570000000000021,-0.00649999999999995,0.0022900000000000142,0
2019-08-23T00:00:00Z,2.14438,-80.3189,878.5141,104.0719,213.99879,301.2128,-57.4984,-114.9395,-108.1128,-0.44871,150.69791,11.9706,1.001,79.3431,-95.5823,2.134,-0.457,0.012129999999999974,0.006000000000000005,0.00686999999999971,-0.0012900000000000134,0
2019-08-28T00:00:00Z,2.12413,734.6944,857.3905,28.7181,2.9746,635.35992,4.0956,584.3952,38.8708,-0.45486,-79.212,92.7658,491.16089,458.03241,-161.27049,2.13513,-0.45743,-0.02024999999999988,-0.006149999999999989,0.0011300000000002974,-4.2999999999998595e-4,0
2019-09-03T00:00:00Z,2.12663,-604.40222000000006,962.11432,55.3715,5.7368,951.37958,-1.742,-310.89529,589.31891,-0.48186,17.0547,40.7371,178.6526,456.1059,-49.0199,2.13713,-0.45943,0.0024999999999999467,-0.027000000000000024,0.0019999999999997797,-0.0020000000000000018,0
2019-09-04T00:00:00Z,2.11238,562.5365,1289.30005,48.0264,108.5367,496.55688,64.2232,49.289,200.50079,-0.48086,9.1374,107.0215,837.48352,32.3477,576.19818,2.13163,-0.454,-0.014250000000000096,0.0010000000000000009,-0.00550000000000006,0.00542999999999999,0
2019-09-05T00:00:00Z,2.10213,1169.57397,1385.38098,8.3064,108.2419,405.2146,146.467,571.79688,342.9173,-0.481,5.2805,16.794,196.4417,-19.7855,226.519,2.12763,-0.46,-0.010250000000000092,-1.3999999999997348e-4,-0.0040000000000000036,-0.006000000000000005,0
2019-09-06T00:00:00Z,2.13413,1349.31897,635.15039,37.4636,-22.0455,-173.5081,62.9321,814.58759,3.6076,-0.48229,11.714,47.4034,148.74049,251.27440000000001,-5.3821,2.1315,-0.46,0.03200000000000003,-0.0012900000000000134,0.00387000000000004,0,0
2019-09-09T00:00:00Z,2.13838,868.03522,1136.51196,-38.1733,31.1568,-16.8334,51.8266,78.5076,97.2652,-0.48086,224.83771,18.108,440.36169,51.5932,462.65701,2.13263,-0.461,0.004250000000000309,0.0014299999999999868,0.0011299999999998533,-0.0010000000000000009,0
2019-09-11T00:00:00Z,2.12725,386.13391,227.3564,-18.1388,2.925,-65.1698,64.9037,215.1086,-17.2926,-0.46214,-141.2944,-10.3223,44.6545,116.4582,189.7576,2.10425,-0.48329,-0.011130000000000084,0.018720000000000014,-0.02837999999999985,-0.022289999999999976,0
2019-09-12T00:00:00Z,2.1185,541.50513,-332.61649,-21.4918,-34.7056,-680.6507,176.9575,532.13953,-56.1553,-0.46571,10.586,13.2137,-315.15329,21.4244,116.7876,2.06488,-0.52,-0.008750000000000036,-0.0035700000000000176,-0.039369999999999905,-0.03671000000000002,0
2019-09-13T00:00:00Z,2.13938,1189.33899,-2224.89893,-110.5988,-40.2609,-2237.03296,120.1532,1206.18201,-295.77121,-0.42286,13.0369,-81.8695,-1905.89502,-35.3271,39.5125,2.02275,-0.51786,0.02088000000000001,0.04285,-0.04213000000000022,0.0021400000000000308,0
2019-09-16T00:00:00Z,2.14513,88.5945,-115.8661,85.7029,11.3744,-517.22992,-6.0998,-1.213,-264.9906,-0.42171,37.9267,26.2312,60.5008,44.9329,-45.3382,2.00388,-0.543,0.005749999999999922,0.0011500000000000399,-0.01886999999999972,-0.02514000000000005,0
2019-09-17T00:00:00Z,2.16413,690.08521,252.4287,28.3855,42.1808,-372.78851,25.0258,365.90341,-253.047,-0.431,19.8315,35.7173,-99.452,58.4373,58.2388,1.98375,-0.53914,0.019000000000000128,-0.00929000000000002,-0.020130000000000203,0.0038600000000000856,0
2019-09-18T00:00:00Z,2.15588,14.0294,-374.73099,93.4294,7.41,-437.73141,-10.9358,98.0757,-58.9589,-0.421,7.9351,19.8846,-592.4646,71.5468,39.6901,1.97463,-0.55671,-0.008250000000000313,0.010000000000000009,-0.009119999999999795,-0.017570000000000086,0
2019-09-19T00:00:00Z,2.15888,717.19391,553.4743,91.2257,144.97391,-128.3896,-15.1845,417.57541,-87.6998,-0.41914,35.1224,56.4291,375.06491,67.7014,-173.2916,1.942,-0.55571,0.0030000000000001137,0.0018599999999999728,-0.03263000000000016,0.0010000000000000009,0
2019-09-20T00:00:00Z,2.13463,-82.0283,607.88623,99.9307,37.6901,-167.17261,85.5013,-259.7977,32.1935,-0.42271,19.8038,29.0267,601.79608,63.9279,-379.9899,1.94538,-0.54671,-0.024249999999999883,-0.003569999999999962,0.0033800000000001607,0.009000000000000008,0
2019-09-23T00:00:00Z,2.10625,473.46869,1698.89099,153.8837,67.7681,789.08539,11.5101,242.9604,785.07843,-0.42529,20.966,75.5785,1398.57397,-251.00459,-1020.34198,1.92925,-0.54743,-0.02837999999999985,-0.0025800000000000267,-0.0161300000000002,-7.199999999999429e-4,0
2019-09-24T00:00:00Z,2.113,-564.79633,566.57483,130.64661,92.4963,607.82568,25.2263,-483.561,527.92859,-0.42314,60.58,44.738,552.99371,-453.78741,-254.32581,1.9161300000000001,-0.55614,0.006749999999999812,0.0021499999999999853,-0.013119999999999798,-0.008709999999999996,0
2019-09-25T00:00:00Z,2.09963,444.00891,2450.10205,17.4035,228.72369,782.67249,6.7871,134.582,256.1203,-0.42657,42.5145,34.0044,1016.89001,158.0276,-233.82581,1.94688,-0.55386,-0.013370000000000104,-0.0034299999999999886,0.030749999999999833,0.0022799999999999487,0
2019-09-27T00:00:00Z,2.09863,134.2168,193.49229,4.6325,29.0116,-105.072,-10.464,135.3208,-161.6429,-0.43686,56.6202,50.0828,159.97369,51.7323,4.0376,1.91325,-0.55329,-9.999999999998899e-4,-0.010290000000000021,-0.03363000000000005,5.700000000000705e-4,0
2019-10-02T00:00:00Z,2.05638,-613.43121,511.3389,64.2004,96.6159,228.8073,-127.8235,-751.69971,271.6189,-0.44871,-70.8234,14.3656,-310.62341,-89.5876,-180.97411,1.89238,-0.55871,-0.04225000000000012,-0.011849999999999972,-0.020869999999999944,-0.005420000000000091,0
2019-10-03T00:00:00Z,2.04313,-56.165,775.61572,101.1042,2.8633,500.61969,4.724,-120.2185,158.4483,-0.44743,11.623,-4.2942,368.18921,-127.7753,121.5834,1.88113,-0.55243,-0.013249999999999762,0.0012800000000000034,-0.011249999999999982,0.006280000000000063,0
2019-10-04T00:00:00Z,2.027,-219.0965,344.80939,31.5013,37.3797,171.4007,4.503,-43.5433,92.9811,-0.44286,23.9262,10.4147,287.79111,23.0966,115.6419,1.881,-0.554,-0.016129999999999978,0.0045700000000000185,-1.2999999999996348e-4,-0.0015700000000000713,0
2019-10-07T00:00:00Z,2.012,121.8754,641.73041,60.1796,-21.1417,305.45911,-32.1553,81.1823,111.9971,-0.442,282.71069,11.5348,133.908,-79.1976,72.5002,1.88313,-0.55286,-0.015000000000000124,8.599999999999719e-4,0.0021299999999999653,0.0011400000000000299,0
2019-10-08T00:00:00Z,2.0095,-272.12781,483.9187,7.6384,5.3983,277.60431,-1.6182,-365.1348,221.46561,-0.443,96.9109,25.3649,96.504,47.8057,69.3511,1.8665,-0.55214,-0.0024999999999999467,-0.0010000000000000009,-0.016629999999999923,7.200000000000539e-4,0
2019-10-09T00:00:00Z,1.98425,177.6487,354.7775,35.4689,-88.7957,154.0118,-54.7172,-55.2043,-59.9847,-0.44129,23.438,10.4613,361.9274,128.5218,-12.6677,1.87725,-0.55357,-0.025249999999999995,0.0017099999999999893,0.010750000000000037,-0.0014300000000000423,0
2019-10-10T00:00:00Z,1.98613,725.96613,1259.68506,12.2156,0.872,436.02301,-203.72479,167.6514,130.64529,-0.44257,199.5815,26.3199,397.832,94.2393,-2.7148,1.863,-0.56057,0.0018799999999998818,-0.0012800000000000034,-0.014250000000000096,-0.007000000000000006,0
2019-10-11T00:00:00Z,2.00088,779.99591,1163.021,26.2022,35.8379,542.64282,31.212,524.88861,399.69379,-0.44014,10.6241,35.0284,391.4046,17.7541,-82.6919,1.86575,-0.55971,0.01475000000000004,0.0024300000000000432,0.00275000000000003,8.599999999999719e-4,0
2019-10-15T00:00:00Z,2.00213,1219.08606,-226.22459,73.7373,24.4682,-729.66309,64.027,1029.24902,-225.58501,-0.435,21.1508,52.9868,166.595,191.3804,-329.54861,1.85313,-0.55871,0.0012500000000001954,0.005139999999999978,-0.012620000000000076,0.0010000000000000009,0
2019-10-16T00:00:00Z,2.00325,573.29309,597.06818,82.4579,0.6323,-8.4621,-6.924,317.0546,-88.0292,-0.43429,42.9745,62.3034,222.5489,127.2491,44.7092,1.85113,-0.55143,0.0011199999999997878,7.099999999999884e-4,-0.0020000000000000018,0.007280000000000064,0
2019-10-17T00:00:00Z,1.96588,847.78271,593.30902,72.589,9.8362,143.2057,-67.5894,660.07281,245.5089,-0.43957,22.1191,47.3128,40.9521,-77.9071,2.7693,1.85263,-0.55029,-0.0373699999999999,-0.005280000000000007,0.0015000000000000568,0.0011400000000000299,0
2019-10-18T00:00:00Z,1.95325,-32.8636,420.3728,58.5456,16.243,68.6508,45.8323,30.6567,-52.4846,-0.43529,15.924,53.1985,194.8839,45.3301,241.5531,1.84638,-0.549,-0.012630000000000141,0.004280000000000006,-0.006250000000000089,0.0012899999999999023,0
2019-10-21T00:00:00Z,1.934,573.2796,666.14288,29.0435,8.687,48.9971,125.7107,427.9324,-74.3556,-0.43214,174.95799,7.4855,180.02969,7.1564,209.6048,1.84375,-0.55786,-0.01924999999999999,0.003149999999999986,-0.00262999999999991,-0.008859999999999979,0
2019-10-22T00:00:00Z,1.936,51.4642,709.89789,21.8215,46.356,208.4977,12.0541,-178.0007,-35.2087,-0.43,53.955,79.752,156.9485,53.5939,217.2083,1.84513,-0.54857,0.0020000000000000018,0.0021400000000000308,0.0013799999999999368,0.00929000000000002,0
2019-10-23T00:00:00Z,1.93963,616.50739,903.02643,77.1336,1.3513,319.82761,22.4676,459.1282,104.1378,-0.432,29.9014,43.9026,346.79541,135.9622,157.8194,1.83575,-0.54143,0.003630000000000022,-0.0020000000000000018,-0.009379999999999944,0.007140000000000035,0
2019-10-25T00:00:00Z,1.92813,810.24268,1042.48401,52.8882,15.2705,358.7139,78.728,691.16687,75.0399,-0.43129,81.5355,63.2389,299.7164,150.5092,266.3302,1.78625,-0.52786,-0.011500000000000066,7.099999999999884e-4,-0.0495000000000001,0.013569999999999971,0
2019-10-28T00:00:00Z,1.9355,-2.3301,290.80209,16.184,0.0056,39.7573,19.827,151.1524,70.3343,-0.435,251.17799,33.9604,20.6957,-195.0612,-69.5499,1.75125,-0.53214,0.007370000000000099,-0.003709999999999991,-0.03499999999999992,-0.0042799999999999505,0
2019-10-29T00:00:00Z,1.92713,-466.60629,289.6962,96.4705,9.9773,519.06268,-34.68,-58.7961,-3.1731,-0.43586,3.99,41.2777,306.3045,378.90231,-156.52789,1.71038,-0.53014,-0.008369999999999989,-8.600000000000274e-4,-0.04086999999999996,0.0020000000000000018,0
2019-10-31T00:00:00Z,1.90225,-981.37567,-61.7723,111.5434,25.5385,-474.63129,-40.8444,-428.22281,-14.8235,-0.44,50.4048,18.5461,-306.85251,-586.25983,198.5715,1.659,-0.54329,-0.024880000000000013,-0.004139999999999977,-0.05137999999999998,-0.013150000000000106,0
2019-11-01T00:00:00Z,1.8905,614.26392,1299.64697,55.4832,36.0858,799.8938,29.8069,403.2666,300.28061,-0.44129,17.1785,35.0292,803.47882,24.7069,123.0775,1.63163,-0.53943,-0.011749999999999927,-0.0012900000000000134,-0.027370000000000116,0.0038600000000000856,0
2019-11-04T00:00:00Z,1.90825,55.2788,-857.13879,28.5665,-314.18301,-569.23779,118.8451,213.4684,-317.86389,-0.44214,20.7935,16.7026,145.42731,198.7691,-55.4561,1.62613,-0.54457,0.017749999999999932,-8.499999999999619e-4,-0.005499999999999838,-0.005140000000000033,0
2019-11-05T00:00:00Z,1.8935,-120.0887,-386.13431,62.4492,-127.358,-287.6373,85.3486,120.8571,-326.88339,-0.44471,22.451,28.2142,-229.5791,122.8504,171.4944,1.61688,-0.54429,-0.01475000000000004,-0.0025700000000000167,-0.00924999999999998,2.7999999999994696e-4,0
2019-11-07T00:00:00Z,1.90138,282.32489,403.8891,2.9963,71.7358,-289.2489,105.9142,-21.2742,-234.3226,-0.43671,110.999,126.3726,107.9026,80.0171,208.9019,1.61375,-0.544,0.00788000000000011,0.008000000000000007,-0.003130000000000077,2.9000000000001247e-4,0
2019-11-08T00:00:00Z,1.90063,-395.6713,-167.4617,35.1075,-0.3154,-204.50951,65.6425,-244.41319,-96.8319,-0.43729,26.0491,7.163,-24.0985,-3.2063,2.6883,1.61225,-0.54371,-7.500000000000284e-4,-5.800000000000249e-4,-0.0015000000000000568,2.9000000000001247e-4,0
2019-11-12T00:00:00Z,1.90925,-674.30109,-815.44611,92.3359,54.8629,-180.9642,36.7263,35.7747,-296.11011,-0.43757,-53.1,24.0072,-163.10851,249.1871,-47.9534,1.59713,-0.54486,0.00861999999999985,-2.8000000000000247e-4,-0.015120000000000022,-0.0011499999999999844,0
2019-11-13T00:00:00Z,1.90988,-297.2272,12.3468,12.4088,-25.3695,68.9679,4.8307,-27.411,7.4995,-0.437,15.756,74.1386,-46.6979,282.8306,-20.4401,1.59863,-0.54486,6.300000000001305e-4,5.700000000000149e-4,0.0015000000000000568,0,0
2019-11-14T00:00:00Z,1.90413,-219.38271,437.58069,137.0743,-94.1587,403.03922,27.0705,-5.3881,93.4329,-0.43571,17.9711,25.9567,153.6485,-170.6516,244.2572,1.58088,-0.54314,-0.005749999999999922,0.0012900000000000134,-0.017749999999999932,0.0017200000000000548,0
2019-11-15T00:00:00Z,1.90263,607.99371,1172.15698,77.5551,53.2114,186.52589,33.8645,205.62621,35.2106,-0.43657,5.186,63.4195,214.28979,151.0284,255.9471,1.57913,-0.54443,-0.0015000000000000568,-8.600000000000274e-4,-0.0017500000000001403,-0.0012900000000000134,0
2019-11-18T00:00:00Z,1.8985,430.09641,735.97241,91.1682,20.1115,-44.9847,-24.304,47.2968,102.0814,-0.43986,151.146,40.3763,-52.4334,340.90411,-60.1816,1.591,-0.54586,-0.004129999999999967,-0.0032899999999999596,0.011870000000000047,-0.0014300000000000423,0
2019-11-19T00:00:00Z,1.89463,-208.29829,557.58881,103.9039,-33.1645,87.2457,-15.0612,-91.6183,-0.0116,-0.44743,7.6745,48.3789,238.55431,410.85941,-213.1602,1.58775,-0.54343,-0.00387000000000004,-0.007570000000000021,-0.003249999999999975,0.0024300000000000432,0
2019-11-20T00:00:00Z,1.89875,-25.635,512.6781,74.5282,12.9712,49.5513,-23.8667,-137.7056,48.5519,-0.448,22.2678,6.4307,374.98059,88.1832,-241.7047,1.58475,-0.546,0.0041199999999999015,-5.700000000000149e-4,-0.0029999999999998916,-0.0025700000000000722,0
2019-11-21T00:00:00Z,1.9095,-241.868,926.6604,63.8031,23.274,207.19679,-11.2396,-345.37341,75.694,-0.44614,124.039,3.1729,155.0954,248.17529,-215.11591,1.584,-0.54486,0.010750000000000037,0.0018600000000000283,-7.500000000000284e-4,0.0011400000000000299,0
2019-11-22T00:00:00Z,1.91725,510.24139,1015.02698,104.0454,-9.9527,363.64819,-10.0007,221.9608,50.7572,-0.445,7.7189,21.7532,401.98569,17.1015,-15.299,1.58975,-0.546,0.007749999999999924,0.0011399999999999744,0.005749999999999922,-0.0011400000000000299,0
2019-11-25T00:00:00Z,1.91863,571.50842,1505.66101,126.9614,176.7198,287.24811,12.159,405.00659,368.8063,-0.442,112.946,20.2136,329.3309,-135.2571,52.0085,1.597,-0.54671,0.0013800000000001589,0.0030000000000000027,0.007249999999999979,-7.099999999999884e-4,0
2019-11-26T00:00:00Z,1.90863,594.24268,893.48358,169.9283,10.2467,39.5451,16.7252,556.9184,142.48061,-0.43529,102.1403,50.0628,539.83221,20.487,-0.5741,1.59813,-0.54243,-0.010000000000000009,0.006709999999999994,0.0011300000000000754,0.0042800000000000615,0
2019-11-27T00:00:00Z,1.91375,54.5319,392.3895,93.3126,24.3864,-106.1643,5.214,-41.2407,-25.5191,-0.43471,13.008,84.4699,335.90259,87.5399,-90.4227,1.58888,-0.54043,0.005120000000000013,5.800000000000249e-4,-0.00924999999999998,0.0020000000000000018,0
2019-12-02T00:00:00Z,1.90013,-55.7035,426.17569,41.8683,14.7222,221.8739,6.888,73.9987,383.88089,-0.434,166.892,-4.1146,-242.02769,-150.297,33.2411,1.5723800000000001,-0.53814,-0.013619999999999965,7.099999999999884e-4,-0.01649999999999996,0.0022900000000000142,0
2019-12-03T00:00:00Z,1.8915,127.0142,-334.97659,169.3378,35.07,-695.17651,-65.3443,271.18491,-331.28989,-0.45171,10.212,-19.4888,-291.45541,187.5573,-35.8659,1.57725,-0.539,-0.008630000000000138,-0.017710000000000004,0.00486999999999993,-8.600000000000829e-4,0
2019-12-04T00:00:00Z,1.88713,509.7265,990.02332,73.746,-13.0168,447.29501,16.0511,206.3208,349.89001,-0.448,1.2316,-33.92,117.842,42.4211,84.4266,1.58838,-0.54,-0.004369999999999985,0.003709999999999991,0.011129999999999862,-0.0010000000000000009,0
2019-12-05T00:00:00Z,1.885,352.8902,851.6087,46.7807,9.7905,308.8468,179.33681,303.56149,229.98199,-0.44943,17.9867,-91.9937,135.63631,182.54871,211.3813,1.57475,-0.53871,-0.0021299999999999653,-0.0014299999999999868,-0.013629999999999809,0.0012900000000000134,0
2019-12-06T00:00:00Z,1.8905,538.70782,931.21051,66.4804,3.7272,216.8224,159.6068,471.23001,227.4366,-0.44271,29.1155,-16.3915,186.405,156.0421,140.0701,1.58288,-0.54157,0.00550000000000006,0.006720000000000004,0.00812999999999997,-0.0028599999999999737,0
